ensembl_gene_id	ensembl_transcript_id	chromosome_name	mgi_symbol	description	GR1.logFC	GR1.logCPM	GR1.LR	GR1.PValue	GR1.FDR	GR2.logFC	GR2.logCPM	GR2.LR	GR2.PValue	GR2.FDR
ENSMUSG00000025777	ENSMUST00000026879	1	Gdap1	ganglioside-induced differentiation-associated-protein 1 [Source:MGI Symbol;Acc:MGI:1338002]	-1.50226402937672	3.78566021427756	17.1900580239113	3.38201695065463e-05	0.000148510047563249	-0.458763505267818	3.78566021427756	1.40474936452964	0.235929988015635	0.364646853749809
ENSMUSG00000101589	ENSMUST00000186192	1	Rbm6-ps1	RNA binding motif protein 6, pseudogene 1 [Source:MGI Symbol;Acc:MGI:1889580]	-0.70061770555753	3.38845450487129	2.21005180664291	0.137114066398624	0.24173925762649	-0.529565143545132	3.38845450487129	1.00366349120569	0.316425671038471	0.447008990553196
ENSMUSG00000067780	ENSMUST00000088476	1	Pi15	peptidase inhibitor 15 [Source:MGI Symbol;Acc:MGI:1934659]	-0.952094788224717	11.9769615992612	81.8610093582119	1.46001375887309e-19	2.91339109156948e-18	0.0531841855102811	11.9769615992612	0.271896311118212	0.602062538242094	0.722146049967977
ENSMUSG00000100053	ENSMUST00000186267	1	Gm28154	predicted gene 28154 [Source:MGI Symbol;Acc:MGI:5578860]	1.05866074014042	2.19327973099886	2.031067697241	0.15411230737635	0.264982056079283	1.44448819055486	2.19327973099886	3.49270426309341	0.0616398163947231	0.13072405505934
ENSMUSG00000085125	ENSMUST00000155588	1	Gm16070	predicted gene 16070 [Source:MGI Symbol;Acc:MGI:3801761]	-1.06205287548597	2.85686283931579	3.79691696816781	0.051347045410067	0.110512976766742	0.933818259358054	2.85686283931579	2.63856709390987	0.104297575044735	0.198362837912788
ENSMUSG00000025776	ENSMUST00000159958	1	Crispld1	cysteine-rich secretory protein LCCL domain containing 1 [Source:MGI Symbol;Acc:MGI:1934666]	-0.166120872881035	7.97214271691764	1.91745300568109	0.16613771152905	0.280517136004819	0.184130068073057	7.97214271691764	2.60071527107276	0.106815497602599	0.201953283595807
ENSMUSG00000099895	ENSMUST00000189853	1	Gm28153	predicted gene 28153 [Source:MGI Symbol;Acc:MGI:5578859]	0	1.25823461526867	0	1	1	-2.32627339298378	1.25823461526867	2.69642113518158	0.100573778677348	0.194583369199316
ENSMUSG00000100554	ENSMUST00000190885	1	Gm7690	predicted gene 7690 [Source:MGI Symbol;Acc:MGI:3648169]	2.23823081264369	1.72558938880781	3.80586607013884	0.0510733565190971	0.110512976766742	0.309411505935449	1.72558938880781	0.0865796371669951	0.768571323701169	0.858304184437913
ENSMUSG00000099591	ENSMUST00000185706	1	Gm17969	predicted gene, 17969 [Source:MGI Symbol;Acc:MGI:5010154]	3.11756038497798	1.3405944579532	4.74572913269044	0.0293711044698717	0.0708456860564486	0	1.3405944579532	0	1	1
ENSMUSG00000100720	ENSMUST00000162030	1	Gm10075	predicted gene 10075 [Source:MGI Symbol;Acc:MGI:3710521]	-0.408506564861208	1.84347678700615	0.214080974111183	0.643587409895399	0.751422534425745	1.71954512801065	1.84347678700615	3.51542267891693	0.0608001463667982	0.129569243956429
ENSMUSG00000025927	ENSMUST00000027059	1	Tfap2b	transcription factor AP-2 beta [Source:MGI Symbol;Acc:MGI:104672]	-0.57090867162735	2.2582120803565	0.513562983692365	0.473600522174064	0.618781634626232	-0.997524132231064	2.2582120803565	2.63734703277954	0.104377711976889	0.198362837912788
ENSMUSG00000100204	ENSMUST00000188428	1	Gm4849	predicted gene 4849 [Source:MGI Symbol;Acc:MGI:3645366]	-0.319302982596022	2.30052268747359	0.184813529606632	0.667268791925774	0.770871051724776	-0.42179018915225	2.30052268747359	0.446884239073817	0.50381830533125	0.631932102972625
ENSMUSG00000043760	ENSMUST00000088448	1	Pkhd1	polycystic kidney and hepatic disease 1 [Source:MGI Symbol;Acc:MGI:2155808]	-0.593823242692483	1.66255261424392	0.287818556233265	0.591621853871462	0.715487586362456	4.05406893051003	1.66255261424392	10.2388300574005	0.00137514779521499	0.00490804782194618
ENSMUSG00000099906	ENSMUST00000185494	1	Gm28653	predicted gene 28653 [Source:MGI Symbol;Acc:MGI:5579359]	3.41990674791088	1.78546852260307	5.77158575363524	0.0162873311737231	0.042815199911763	4.61976145699006	1.78546852260307	12.4970338631412	0.000407598644079647	0.00165681300695338
ENSMUSG00000025929	ENSMUST00000027061	1	Il17a	interleukin 17A [Source:MGI Symbol;Acc:MGI:107364]	0	1.3403666739207	0	1	1	-3.15428097254046	1.3403666739207	5.10698562180994	0.0238296883788912	0.0594388249905297
ENSMUSG00000041872	ENSMUST00000039046	1	Il17f	interleukin 17F [Source:MGI Symbol;Acc:MGI:2676631]	-1.21945042985668	1.92597754045188	1.7996743744716	0.179751866402734	0.300042088786312	-1.57752843116772	1.92597754045188	2.31130515319857	0.128436167165904	0.229201127584681
ENSMUSG00000041859	ENSMUST00000053266	1	Mcm3	minichromosome maintenance deficient 3 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:101845]	-1.88237268268311	11.8640535995869	293.047417568929	1.07786249441698e-65	1.18295408762264e-63	-1.35164041943221	11.8640535995869	155.549818465174	1.06180046833484e-35	5.17922672887773e-34
ENSMUSG00000097934	ENSMUST00000181654	1	6720483E21Rik	RIKEN cDNA 6720483E21 gene [Source:MGI Symbol;Acc:MGI:1924991]	1.83442737762262	1.97866816107729	3.08919102016764	0.078813982312848	0.15871256071257	1.55116874761872	1.97866816107729	2.55829918965708	0.109716562714855	0.202324953871313
ENSMUSG00000025931	ENSMUST00000189400	1	Paqr8	progestin and adipoQ receptor family member VIII [Source:MGI Symbol;Acc:MGI:1921479]	0.933508684397778	6.82323688275523	32.9562126640911	9.42580543018407e-09	7.13435962732898e-08	0.346682089940828	6.82323688275523	4.85537370253889	0.0275601427989295	0.0668447662360777
ENSMUSG00000041809	ENSMUST00000160782	1	Efhc1	EF-hand domain (C-terminal) containing 1 [Source:MGI Symbol;Acc:MGI:1919127]	1.60301049714025	7.39012400834646	97.1071833304823	6.56742026534945e-23	1.69593970381671e-21	1.46990996016859	7.39012400834646	87.5149695579247	8.36443389386401e-21	2.62284748529021e-19
ENSMUSG00000041779	ENSMUST00000037998	1	Tram2	translocating chain-associating membrane protein 2 [Source:MGI Symbol;Acc:MGI:1924817]	-0.598887382224385	11.9888607042785	52.6719531071806	3.94180139136353e-13	4.80680780780164e-12	-0.454016571784809	11.9888607042785	31.0102781785739	2.56665638701785e-08	2.34742115396008e-07
ENSMUSG00000099971	ENSMUST00000186612	1	Gm28287	predicted gene 28287 [Source:MGI Symbol;Acc:MGI:5578993]	-1.29447080368616	1.41857023445684	1.0272922506785	0.310795489655082	0.450294455308849	2.2932542474984	1.41857023445684	2.55207397914033	0.110149576253403	0.202324953871313
ENSMUSG00000100819	ENSMUST00000189119	1	Gm2693	predicted gene 2693 [Source:MGI Symbol;Acc:MGI:3780862]	1.06845599893174	2.7093209564485	4.10390937176028	0.0427841774157632	0.0958278259465309	-0.751533226022421	2.7093209564485	1.5249035364346	0.216878947499141	0.351327889122224
ENSMUSG00000025933	ENSMUST00000027065	1	Tmem14a	transmembrane protein 14A [Source:MGI Symbol;Acc:MGI:1922962]	0.968317264182397	7.01199733364507	43.0112124514995	5.44270408520304e-11	5.19423281174812e-10	0.920612649424032	7.01199733364507	41.4954059225139	1.1814825003438e-10	1.61603543383452e-09
ENSMUSG00000025934	ENSMUST00000027067	1	Gsta3	glutathione S-transferase, alpha 3 [Source:MGI Symbol;Acc:MGI:95856]	0.31122274379018	7.91978811662877	2.27356351029477	0.131597006124542	0.233001762178655	-0.697193765829992	7.91978811662877	11.9162564623197	0.000556461926652458	0.00220078185405792
ENSMUSG00000099343	ENSMUST00000185842	1	Gm28836	predicted gene 28836 [Source:MGI Symbol;Acc:MGI:5579542]	-0.49537698145844	1.69431577427092	0.207306588763657	0.648886712759617	0.755600177457485	0.331742865504562	1.69431577427092	0.0929948794804112	0.760403762983028	0.851574622320278
ENSMUSG00000096375	ENSMUST00000178379	1	Gm7094	predicted pseudogene 7094 [Source:MGI Symbol;Acc:MGI:3648114]	1.16010443367826	1.75603426448242	1.81501384988845	0.177907940004306	0.298097655198055	0.441906284565058	1.75603426448242	0.162837830558722	0.686557121504696	0.789001508744925
ENSMUSG00000028033	ENSMUST00000029667	1	Kcnq5	potassium voltage-gated channel, subfamily Q, member 5 [Source:MGI Symbol;Acc:MGI:1924937]	-1.90001318728112	5.30802655307177	62.71355158716	2.39065069842812e-15	3.61895054003429e-14	-1.13209030743036	5.30802655307177	18.7728188564274	1.47250860779818e-05	8.73555782193785e-05
ENSMUSG00000041670	ENSMUST00000185942	1	Rims1	regulating synaptic membrane exocytosis 1 [Source:MGI Symbol;Acc:MGI:2152971]	0.646554721505378	1.49273462867321	0.249400667758108	0.617497402169585	0.736634129218608	0.440581907854707	1.49273462867321	0.157199183473333	0.691748361300216	0.790826902632278
ENSMUSG00000101227	ENSMUST00000191045	1	Gm29506	predicted gene 29506 [Source:MGI Symbol;Acc:MGI:5580212]	-1.69182438503154	1.63077655920139	2.0270275668215	0.154522565731883	0.264982056079283	-0.423041938211794	1.63077655920139	0.170102253637886	0.680020947633953	0.78767597892165
ENSMUSG00000097970	ENSMUST00000182303	1	Gm27028	predicted gene, 27028 [Source:MGI Symbol;Acc:MGI:5504143]	0.28385881482452	2.23686348019329	0.129763563892404	0.718677309980601	0.811052285556513	0.341168561131415	2.23686348019329	0.253047780372668	0.614937170678952	0.733579940021902
ENSMUSG00000100775	ENSMUST00000190910	1	Gm29107	predicted gene 29107 [Source:MGI Symbol;Acc:MGI:5579813]	0.784140289122002	1.78474247649563	0.722965593431265	0.395172860326083	0.535434832355402	3.43311407344764	1.78474247649563	6.11155422332272	0.013430097789577	0.0359500788391726
ENSMUSG00000026158	ENSMUST00000027343	1	Ogfrl1	opioid growth factor receptor-like 1 [Source:MGI Symbol;Acc:MGI:1917405]	0.117532144028691	7.63785685574148	0.801601475994598	0.370614985473294	0.506853515958804	0.38337643573209	7.63785685574148	8.48644822621674	0.00357801641372862	0.011219637183049
ENSMUSG00000026156	ENSMUST00000144602	1	B3gat2	beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S) [Source:MGI Symbol;Acc:MGI:2389490]	-1.68745582628981	1.56311176006018	2.02100029533754	0.155136915186538	0.26500041154432	-1.62131236014892	1.56311176006018	1.86049388631373	0.172567809526458	0.292499105722452
ENSMUSG00000026155	ENSMUST00000149737	1	Smap1	small ArfGAP 1 [Source:MGI Symbol;Acc:MGI:2138261]	0.060912137861693	11.0669353387952	0.541052848332993	0.461996719243305	0.605422566411376	0.239497212978131	11.0669353387952	8.40816959731187	0.0037353856048835	0.0115481287362243
ENSMUSG00000026154	ENSMUST00000027338	1	Sdhaf4	succinate dehydrogenase complex assembly factor 4 [Source:MGI Symbol;Acc:MGI:1915252]	0.546451068570523	8.3093034942934	17.9873811281562	2.22374204149412e-05	0.000103797055941843	0.428882426825013	8.3093034942934	11.5432729401289	0.000679948337189323	0.00266515464309029
ENSMUSG00000026153	ENSMUST00000187619	1	Fam135a	family with sequence similarity 135, member A [Source:MGI Symbol;Acc:MGI:1915437]	0.272679734964605	10.2405042473565	7.54059328378002	0.00603241760896232	0.0178934549346923	0.369563876227519	10.2405042473565	13.8086320293538	0.000202404163643094	0.000925577373326234
ENSMUSG00000102398	ENSMUST00000192408	1	Gm37580	predicted gene, 37580 [Source:MGI Symbol;Acc:MGI:5610808]	1.27576426095004	1.63038171517769	1.51251595923696	0.218755574364726	0.350183913039636	1.19475412525011	1.63038171517769	0.916158779115076	0.338485576868666	0.467280403287247
ENSMUSG00000026147	ENSMUST00000054588	1	Col9a1	collagen, type IX, alpha 1 [Source:MGI Symbol;Acc:MGI:88465]	-2.39519931689315	1.41899308043985	2.84939598256279	0.0914082732401338	0.178444638498156	3.1393234000732	1.41899308043985	4.9759349806641	0.0257023078292098	0.0633893996461972
ENSMUSG00000026141	ENSMUST00000144297	1	Col19a1	collagen, type XIX, alpha 1 [Source:MGI Symbol;Acc:MGI:1095415]	-1.36171636904262	2.00382380900137	2.84852240422192	0.0914579582279842	0.178444638498156	-2.82597237634024	2.00382380900137	7.85011594499686	0.00508174480858117	0.0151760950405927
ENSMUSG00000099997	ENSMUST00000187481	1	Tubb4b-ps2	tubulin, beta 4B class IVB, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3723458]	-0.942752606895967	4.73388932516813	10.9061040725005	0.000958478952093806	0.00333946238070779	-0.291647335850361	4.73388932516813	1.1561437689631	0.282266726838581	0.407615437770188
ENSMUSG00000100131	ENSMUST00000187714	1	Gm28439	predicted gene 28439 [Source:MGI Symbol;Acc:MGI:5579145]	0.828985833369799	7.07843333516413	17.1895526480507	3.38291680098516e-05	0.000148510047563249	0.789035177991716	7.07843333516413	16.1270212500951	5.92328593018738e-05	0.000295491195835484
ENSMUSG00000067736	ENSMUST00000088336	1	Gm10222	predicted gene 10222 [Source:MGI Symbol;Acc:MGI:3642643]	0.916088655832975	5.4009945988782	11.1543863563864	0.000838332164002171	0.00294422255997562	0.958759766121056	5.4009945988782	12.8910349642013	0.00033015980639421	0.00140047228251939
ENSMUSG00000101939	ENSMUST00000188299	1	Gm28438	predicted gene 28438 [Source:MGI Symbol;Acc:MGI:5579144]	1.09793781441685	7.53694175869091	50.9271876058738	9.58566179279246e-13	1.10739619132523e-11	0.901142946981199	7.53694175869091	33.4450445083465	7.3306319676615e-09	7.83242813365178e-08
ENSMUSG00000101111	ENSMUST00000190277	1	Gm28437	predicted gene 28437 [Source:MGI Symbol;Acc:MGI:5579143]	1.17016013107967	8.72228484370103	60.0576778756197	9.21179586191317e-15	1.2254479949636e-13	1.01662346404567	8.72228484370103	46.0682025267481	1.1420709349015e-11	1.72885910490261e-10
ENSMUSG00000100862	ENSMUST00000189941	1	Gm10925	predicted gene 10925 [Source:MGI Symbol;Acc:MGI:3809095]	0.996685464735812	8.14394642564382	28.5342345449722	9.20563329790227e-08	6.51818228674048e-07	0.85632572689582	8.14394642564382	21.4130134578428	3.70249641544711e-06	2.50060911750967e-05
ENSMUSG00000102070	ENSMUST00000188231	1	Gm28661	predicted gene 28661 [Source:MGI Symbol;Acc:MGI:5579367]	0.790108947858237	8.47096192561735	20.9312656887312	4.76060741600026e-06	2.48798411383823e-05	0.817397849711706	8.47096192561735	22.2990263223944	2.33324884846276e-06	1.70716040745858e-05
ENSMUSG00000101249	ENSMUST00000187117	1	Gm29216	predicted gene 29216 [Source:MGI Symbol;Acc:MGI:5579922]	0.775727941102826	8.7323446940796	26.7162562741222	2.3563077802365e-07	1.56730169018761e-06	0.842187012442684	8.7323446940796	31.777947499764	1.7284413360153e-08	1.61443775853344e-07
ENSMUSG00000073725	ENSMUST00000191471	1	Lmbrd1	LMBR1 domain containing 1 [Source:MGI Symbol;Acc:MGI:1915671]	-0.0923574393419134	10.7463381094997	1.04951475495891	0.305618869611806	0.444260542250275	-0.116013417399631	10.7463381094997	1.64890636190326	0.199107846457451	0.329842809791778
ENSMUSG00000033569	ENSMUST00000126626	1	Adgrb3	adhesion G protein-coupled receptor B3 [Source:MGI Symbol;Acc:MGI:2441837]	0.256838863572384	2.05316416220686	0.109396879479949	0.740831827331924	0.831777934012058	0.591970887807598	2.05316416220686	0.54201269264207	0.461599796299267	0.592521375951398
ENSMUSG00000073722	ENSMUST00000097801	1	4931408C20Rik	RIKEN cDNA 4931408C20 gene [Source:MGI Symbol;Acc:MGI:3588222]	-0.0894451514471688	1.38043101535909	0.00408026311418297	0.949068216165328	0.976937154027748	-2.82175539046018	1.38043101535909	4.07464595733385	0.0435313877415489	0.0970064934951266
ENSMUSG00000101372	ENSMUST00000189614	1	Gm19028	predicted gene, 19028 [Source:MGI Symbol;Acc:MGI:5011213]	0	1.45561283370448	0	1	1	1.10935536432652	1.45561283370448	1.03044068090455	0.310055186879737	0.440499116634966
ENSMUSG00000086240	ENSMUST00000145844	1	Gm7846	predicted gene 7846 [Source:MGI Symbol;Acc:MGI:3645212]	-0.233166787842014	5.06429015780653	0.661578635235367	0.416003178314617	0.556784741707674	-0.398783156574878	5.06429015780653	1.94831580680161	0.162768454236495	0.279122466444615
ENSMUSG00000081557	ENSMUST00000122295	1	Gm5697	predicted gene 5697 [Source:MGI Symbol;Acc:MGI:3649021]	-0.0834704884657985	1.29995972229474	0.00362447526716547	0.951993466532345	0.976937154027748	-1.60430267185664	1.29995972229474	1.39206704473453	0.238056335243976	0.364646853749809
ENSMUSG00000099492	ENSMUST00000190438	1	Gm5525	predicted gene 5525 [Source:MGI Symbol;Acc:MGI:3646042]	0.300365406314475	6.26670227634098	3.18405204283502	0.0743601159993902	0.151130050572835	-0.155978046560905	6.26670227634098	0.861418751743412	0.353341968370431	0.48323091624492
ENSMUSG00000101726	ENSMUST00000190177	1	Gm7858	predicted gene 7858 [Source:MGI Symbol;Acc:MGI:3644844]	-1.62030346219482	1.25817793567073	1.43267249385553	0.231328780823449	0.350183913039636	1.5623936227371	1.25817793567073	1.31971084189651	0.250643952111851	0.369881357365043
ENSMUSG00000100261	ENSMUST00000188572	1	Gm6473	predicted gene 6473 [Source:MGI Symbol;Acc:MGI:3645176]	0.644970508888104	1.34113507831905	0.233807980355484	0.628714531631177	0.743658897617393	-1.60430267185664	1.34113507831905	1.39206704473453	0.238056335243976	0.364646853749809
ENSMUSG00000048874	ENSMUST00000186733	1	Phf3	PHD finger protein 3 [Source:MGI Symbol;Acc:MGI:2446126]	-0.626553346393314	12.0581868110869	62.9168324278376	2.15621618298527e-15	3.38063894403761e-14	-0.383194228048361	12.0581868110869	23.4665120704442	1.27107079441504e-06	9.45762845335935e-06
ENSMUSG00000026064	ENSMUST00000027232	1	Ptp4a1	protein tyrosine phosphatase 4a1 [Source:MGI Symbol;Acc:MGI:1277096]	-1.76813217288879	11.1070750172631	345.310111615538	4.45090871753249e-77	6.51316308998921e-75	-0.903215006700262	11.1070750172631	91.5988397265787	1.06155235231769e-21	4.66021482667467e-20
ENSMUSG00000100371	ENSMUST00000188605	1	Gm29669	predicted gene 29669 [Source:MGI Symbol;Acc:MGI:5580375]	-2.54756821445164	2.59915485017002	19.7818799751349	8.68016867737843e-06	4.3799931601944e-05	-4.87397088245088	2.59915485017002	18.6410409373071	1.57786984617857e-05	9.11427450621569e-05
ENSMUSG00000086727	ENSMUST00000187892	1	4931428L18Rik	RIKEN cDNA 4931428L18 gene [Source:MGI Symbol;Acc:MGI:1918238]	-3.2221401456367	3.64380254738046	47.7648466753133	4.80531424682742e-12	5.40905885732625e-11	-2.18303557542407	3.64380254738046	19.1804421321568	1.18925634719397e-05	7.15182926600211e-05
ENSMUSG00000099796	ENSMUST00000189666	1	Gm7893	predicted gene 7893 [Source:MGI Symbol;Acc:MGI:3648015]	-6.2248951083915	4.07478476630878	99.294748141483	2.17584293686161e-23	5.96996905801405e-22	-3.81795985623237	4.07478476630878	25.8883109212464	3.61753110897722e-07	2.78613360849298e-06
ENSMUSG00000050217	ENSMUST00000062560	1	Lgsn	lengsin, lens protein with glutamine synthetase domain [Source:MGI Symbol;Acc:MGI:2672844]	-7.37680576188696	3.28457489861549	93.7774417491697	3.5307293692351e-22	8.61105662830117e-21	-4.233155207524	3.28457489861549	28.3169974952774	1.02987693295477e-07	8.86501908955188e-07
ENSMUSG00000070960	ENSMUST00000095050	1	Gm19680	predicted gene, 19680 [Source:MGI Symbol;Acc:MGI:5011865]	0.22385568020229	2.45725226744615	0.132739785050013	0.715608079308598	0.811052285556513	0.344872185052794	2.45725226744615	0.277550882138661	0.598310966778599	0.721131389718972
ENSMUSG00000026058	ENSMUST00000027226	1	Khdrbs2	KH domain containing, RNA binding, signal transduction associated 2 [Source:MGI Symbol;Acc:MGI:2159649]	-3.18594843022805	2.58183072221231	27.9537654996559	1.24248937190075e-07	8.52270053538174e-07	-4.65895048431531	2.58183072221231	16.2108254906842	5.66693524862673e-05	0.00028927727606362
ENSMUSG00000100481	ENSMUST00000190159	1	Gm7114	predicted gene 7114 [Source:MGI Symbol;Acc:MGI:3643085]	-0.880900536960355	2.72591089233912	2.17142328973994	0.140596055782676	0.246886673954378	-0.453504357214659	2.72591089233912	0.711273857421242	0.399021246212358	0.536645420718758
ENSMUSG00000026134	ENSMUST00000027312	1	Prim2	DNA primase, p58 subunit [Source:MGI Symbol;Acc:MGI:97758]	-1.00074950419771	10.220193386575	104.659563174233	1.45030842880523e-24	4.24456933496999e-23	-0.681548962355644	10.220193386575	48.8427791796719	2.77324537153359e-12	4.50909154853054e-11
ENSMUSG00000101682	ENSMUST00000185489	1	Gm29228	predicted gene 29228 [Source:MGI Symbol;Acc:MGI:5579934]	-2.39867072567599	1.41945354703694	2.74757172937532	0.0974022526221125	0.186723095638023	-1.279274945111	1.41945354703694	0.934735226749897	0.333635494692109	0.464971371967733
ENSMUSG00000103746	ENSMUST00000191779	1	1700001G17Rik	RIKEN cDNA 1700001G17 gene [Source:MGI Symbol;Acc:MGI:1914753]	0.896985825977165	2.80249917485287	2.27320529379626	0.131627419180652	0.233001762178655	-0.224187304348167	2.80249917485287	0.166283057780735	0.683436522114764	0.787884679298209
ENSMUSG00000004768	ENSMUST00000195006	1	Rab23	RAB23, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:99833]	-0.446558545194494	9.72595083845495	20.2858324921197	6.6692602513193e-06	3.44261713550668e-05	-0.170578332011086	9.72595083845495	2.95767067682398	0.0854709893468698	0.171332257183908
ENSMUSG00000042215	ENSMUST00000044691	1	Bag2	BCL2-associated athanogene 2 [Source:MGI Symbol;Acc:MGI:1891254]	-0.116951838028911	7.96036095399527	0.879748369700089	0.34827060817277	0.482788867756859	-0.453752342833517	7.96036095399527	12.5160486405909	0.000403471271215383	0.00165536343984629
ENSMUSG00000042197	ENSMUST00000139143	1	Zfp451	zinc finger protein 451 [Source:MGI Symbol;Acc:MGI:2137896]	-0.0501756195731926	10.702767362657	0.239327909699112	0.624691955688432	0.743197204735018	0.0719733199933364	10.702767362657	0.492847141296169	0.482660001443668	0.610627494621817
ENSMUSG00000081402	ENSMUST00000117459	1	Gm15455	predicted gene 15455 [Source:MGI Symbol;Acc:MGI:3705563]	-1.7115703398728	2.71169278751205	6.51360507772214	0.0107052260850135	0.0290098410575366	-1.07785862644131	2.71169278751205	4.67499079795851	0.0306048667491764	0.0727613656998647
ENSMUSG00000042182	ENSMUST00000115161	1	Bend6	BEN domain containing 6 [Source:MGI Symbol;Acc:MGI:2444572]	0.258524355919634	8.42121635598959	5.72294881958104	0.016744585393111	0.0437010464314484	0.395213903012991	8.42121635598959	12.8819027459841	0.00033177475485653	0.00140047228251939
ENSMUSG00000026131	ENSMUST00000194011	1	Dst	dystonin [Source:MGI Symbol;Acc:MGI:104627]	0.435554700415598	8.18051465953234	5.47861527099532	0.0192505028746584	0.0482912614970003	0.28515209853722	8.18051465953234	2.344993104063	0.12568611780265	0.226131990636734
ENSMUSG00000096992	ENSMUST00000181692	1	Gm26788	predicted gene, 26788 [Source:MGI Symbol;Acc:MGI:5477282]	1.0327430959542	1.78563479888754	1.01742721481236	0.313130059311286	0.450941322734822	1.05868420459039	1.78563479888754	1.39422982610298	0.237692080065281	0.364646853749809
ENSMUSG00000101462	ENSMUST00000186409	1	Gm3052	predicted gene 3052 [Source:MGI Symbol;Acc:MGI:3781230]	1.54618592622864	3.74581403165111	10.8451844590282	0.000990530120378614	0.00342395844760796	2.12697822664878	3.74581403165111	22.2537495741124	2.38891829320274e-06	1.71923791920656e-05
ENSMUSG00000102336	ENSMUST00000192173	1	Gm37233	predicted gene, 37233 [Source:MGI Symbol;Acc:MGI:5610461]	1.54407338820819	6.86899990302232	40.648332564201	1.82242690020738e-10	1.56871648860988e-09	1.30850128032559	6.86899990302232	30.3148149367381	3.67309683859064e-08	3.29079492273733e-07
ENSMUSG00000042111	ENSMUST00000042493	1	Ccdc115	coiled-coil domain containing 115 [Source:MGI Symbol;Acc:MGI:1916918]	-0.068538449285456	8.60212235892246	0.215149816141711	0.64276062905823	0.751422534425745	-0.0454005291193219	8.60212235892246	0.0934080665920458	0.759888407043976	0.851574622320278
ENSMUSG00000101711	ENSMUST00000191315	1	Gm28306	predicted gene 28306 [Source:MGI Symbol;Acc:MGI:5579012]	-2.8716454570499	1.38056022185963	4.25795150952741	0.0390670046992891	0.0888622542123725	-0.037477676328166	1.38056022185963	0.00067457123376613	0.979279265537904	0.997873522690222
ENSMUSG00000026127	ENSMUST00000027303	1	Imp4	IMP4, U3 small nucleolar ribonucleoprotein, homolog (yeast) [Source:MGI Symbol;Acc:MGI:106572]	-0.48391264257826	10.3223932984942	19.0272975043267	1.28861749712434e-05	6.35621439592792e-05	-0.397728708993334	10.3223932984942	12.9053472658043	0.00032764473907101	0.00140047228251939
ENSMUSG00000026126	ENSMUST00000185610	1	Ptpn18	protein tyrosine phosphatase, non-receptor type 18 [Source:MGI Symbol;Acc:MGI:108410]	-2.35991771444518	4.81801229098231	24.29265872703	8.27538593090094e-07	4.97656770365139e-06	-2.80167379312251	4.81801229098231	38.4176419071347	5.71137490159483e-10	7.16369594800037e-09
ENSMUSG00000100280	ENSMUST00000191357	1	Gm28417	predicted gene 28417 [Source:MGI Symbol;Acc:MGI:5579123]	-3.06348070039406	2.05440575611376	7.37992480613634	0.00659559277802233	0.0191752664208729	-1.89046697775814	2.05440575611376	3.75569937016586	0.0526277751781087	0.113252908348969
ENSMUSG00000101223	ENSMUST00000188292	1	4930568A12Rik	RIKEN cDNA 4930568A12 gene [Source:MGI Symbol;Acc:MGI:1923133]	-0.641893498514847	1.78594357387498	0.273097969027539	0.601261158689476	0.723127073967654	0.903409132747612	1.78594357387498	0.80726645260345	0.368929660909608	0.501147532735616
ENSMUSG00000037509	ENSMUST00000159747	1	Arhgef4	Rho guanine nucleotide exchange factor (GEF) 4 [Source:MGI Symbol;Acc:MGI:2442507]	0.400771262256307	5.00108568479467	2.77576448274249	0.0957009529423755	0.18426630851624	-0.0682625466337814	5.00108568479467	0.0760456313805538	0.782729547888703	0.86136840903911
ENSMUSG00000104002	ENSMUST00000193040	1	Gm38336	predicted gene, 38336 [Source:MGI Symbol;Acc:MGI:5611564]	-1.08659872908358	4.71812242865102	9.76139498721276	0.00178214631201713	0.00579527578500385	-1.69684806278273	4.71812242865102	20.6319043219826	5.5660782175877e-06	3.54131643118986e-05
ENSMUSG00000037503	ENSMUST00000047534	1	Fam168b	family with sequence similarity 168, member B [Source:MGI Symbol;Acc:MGI:2448487]	-0.220151543646346	12.533388604291	7.45449141991578	0.00632783549962199	0.0186437569418393	0.00568759928732581	12.533388604291	0.00497826273258006	0.943750489300974	0.993540682981121
ENSMUSG00000026123	ENSMUST00000156687	1	Plekhb2	pleckstrin homology domain containing, family B (evectins) member 2 [Source:MGI Symbol;Acc:MGI:2385825]	-0.521518888722196	9.94315505338325	26.0947961184654	3.25058921764202e-07	2.06812850223891e-06	-0.311158516276889	9.94315505338325	9.38086696484	0.00219261831607234	0.00744001816643632
ENSMUSG00000103548	ENSMUST00000193622	1	Gm37670	predicted gene, 37670 [Source:MGI Symbol;Acc:MGI:5610898]	0.124391105259993	2.30156691697128	0.0282175565085652	0.866598366630306	0.926525007860754	-1.00626048843441	2.30156691697128	1.65059605809352	0.198877823818182	0.329842809791778
ENSMUSG00000104417	ENSMUST00000195168	1	Gm37068	predicted gene, 37068 [Source:MGI Symbol;Acc:MGI:5610296]	-2.04490713629239	1.62959398916375	2.11033084689481	0.146307682995893	0.254877273155544	-3.58345133635417	1.62959398916375	5.49424767350421	0.0190791351710691	0.0486961647680193
